method,keep,mask_p,sampling,cs_type,n,r_hat,radius,lcb_f,ucb_f
cip-affine,256,0.5,iid,betting,1000,0.422,0.05623542785644531,0.5204169616699219,0.6328878173828125
cip-affine,256,0.5,iid,betting,2000,0.4445,0.03898583602905273,0.5164329299926758,0.5944046020507812
cip-affine,256,0.5,iid,betting,5000,0.4412,0.02638595886230466,0.5323845581054688,0.5851564758300781
cip-affine,256,0.5,iid,betting,10000,0.4416,0.019488537597656314,0.5388965576171875,0.5778736328125
cip-affine,256,0.5,adaptive,hoeffding,50,0.5142858536628997,0.49509071045660724,-0.009376564119506936,0.9808048567937075
cip-affine,256,0.5,adaptive,hoeffding,100,0.48571507585010854,0.3697340484969811,0.14455087565291036,0.8840189726468726
cip-affine,256,0.5,adaptive,hoeffding,200,0.45714015043058565,0.274635328613893,0.2682245209555214,0.8174951781833073
cip-affine,256,0.5,adaptive,hoeffding,500,0.4485628641421952,0.18414610411317237,0.3672910317446324,0.7355832399709772
cip-affine,256,0.5,adaptive,hoeffding,1000,0.4472842981384146,0.13553405443948416,0.4171816474221013,0.6882497563010695
cip-affine,256,0.5,adaptive,hoeffding,2000,0.448665740756768,0.09945869996028617,0.45187555928294576,0.6507929592035182
cip-affine,256,0.5,adaptive,hoeffding,5000,0.44864264543621457,0.06580888554144937,0.48554846902233606,0.6171662401052348
cip-affine,256,0.5,adaptive,hoeffding,10000,0.45182392735693866,0.04802981695136191,0.5001462556916995,0.5962058895944232
cip-affine,256,0.5,adaptive,betting,50,0.5142858427637647,0.34104659499242623,0.13345416209396999,0.8155473520788225
cip-affine,256,0.5,adaptive,betting,100,0.4857150649509735,0.2223716377293048,0.28093028694838296,0.7256735624069925
cip-affine,256,0.5,adaptive,betting,200,0.4571401400423476,0.15152065971602294,0.3838327515136789,0.6868740709457248
cip-affine,256,0.5,adaptive,betting,500,0.4485628539242561,0.10299590281176299,0.44276081068377116,0.6487526163072972
cip-affine,256,0.5,adaptive,betting,1000,0.4472842880907744,0.07681941711790075,0.4720772552585517,0.6257160894943532
cip-affine,256,0.5,adaptive,betting,2000,0.4486657305217993,0.057231359120105824,0.4917498547026916,0.6062125729429033
cip-affine,256,0.5,adaptive,betting,5000,0.4486426351910272,0.038496608602000326,0.511755597699781,0.5887488149037816
cip-affine,256,0.5,adaptive,betting,10000,0.4518239169686999,0.028267614432762544,0.5193145175372406,0.5758497464027656
cip-affine,128,0.1,iid,hoeffding,50,0.08,0.34656349731962505,0.5734365026803749,1.0
cip-affine,128,0.1,iid,hoeffding,100,0.05,0.25881383394788676,0.6911861660521132,1.0
cip-affine,128,0.1,iid,hoeffding,200,0.04,0.19224473002972509,0.7677552699702749,1.0
cip-affine,128,0.1,iid,hoeffding,500,0.036,0.12890227287922065,0.8350977271207793,1.0
cip-affine,128,0.1,iid,hoeffding,1000,0.039,0.09487383810763891,0.866126161892361,1.0
cip-affine,128,0.1,iid,hoeffding,2000,0.043,0.06962108997220032,0.8873789100277997,1.0
cip-affine,128,0.1,iid,hoeffding,5000,0.0444,0.046066219879014554,0.9095337801209854,1.0
cip-affine,128,0.1,iid,hoeffding,10000,0.0441,0.03362087186595333,0.9222791281340467,0.9895208718659534
cip-affine,128,0.1,iid,betting,50,0.08,0.12827850341796876,0.7434429931640625,1.0
cip-affine,128,0.1,iid,betting,100,0.05,0.06975231170654297,0.8604953765869141,1.0
cip-affine,128,0.1,iid,betting,200,0.04,0.04464233398437499,0.91071533203125,1.0
cip-affine,128,0.1,iid,betting,500,0.036,0.025740295410156253,0.9364344482421875,0.9879150390625
cip-affine,128,0.1,iid,betting,1000,0.039,0.018742523193359378,0.9401775512695313,0.97766259765625
cip-affine,128,0.1,iid,betting,2000,0.043,0.013948570251464846,0.9417110137939453,0.969608154296875
cip-affine,128,0.1,iid,betting,5000,0.0444,0.009606666564941406,0.9453566375732422,0.964569970703125
cip-affine,128,0.1,iid,betting,10000,0.0441,0.007167139053344731,0.9483809806823731,0.9627152587890625
cip-affine,128,0.1,adaptive,hoeffding,50,0.0393791127204895,0.49509071045660724,0.4655301768229032,1.0
cip-affine,128,0.1,adaptive,hoeffding,100,0.04006622493267059,0.3697340484969811,0.5901997265703482,1.0
cip-affine,128,0.1,adaptive,hoeffding,200,0.05064280778169632,0.274635328613893,0.6747218636044107,1.0
cip-affine,128,0.1,adaptive,hoeffding,500,0.05035170292854309,0.18414610411317237,0.7655021929582846,1.0
cip-affine,128,0.1,adaptive,hoeffding,1000,0.04944486355781555,0.13553405443948416,0.8150210820027003,1.0
cip-affine,128,0.1,adaptive,hoeffding,2000,0.045873971976339814,0.09945869996028617,0.8546673280633741,1.0
cip-affine,128,0.1,adaptive,hoeffding,5000,0.04664628794789314,0.06580888554144937,0.8875448265106575,1.0
cip-affine,128,0.1,adaptive,hoeffding,10000,0.044566485654190184,0.04802981695136191,0.9074036973944479,1.0
cip-affine,128,0.1,adaptive,betting,50,0.0393791127204895,0.13411308115521803,0.7317738376895639,1.0
cip-affine,128,0.1,adaptive,betting,100,0.0400662249326706,0.08400168448913682,0.8319966310217264,1.0
cip-affine,128,0.1,adaptive,betting,200,0.050642807781696324,0.06331977882862652,0.873360442342747,1.0
cip-affine,128,0.1,adaptive,betting,500,0.05035170292854311,0.03935666374224576,0.9048018986807487,0.9835152261652401
cip-affine,128,0.1,adaptive,betting,1000,0.04944486355781557,0.026324934424590003,0.9201047558944748,0.9727546247436548
cip-affine,128,0.1,adaptive,betting,2000,0.04587397197633981,0.017001026726328552,0.9350531749236547,0.9690552283763118
cip-affine,128,0.1,adaptive,betting,5000,0.04664628794789312,0.011431893133963512,0.9406596365111008,0.9635234227790279
cip-affine,128,0.1,adaptive,betting,10000,0.04456648565419013,0.008182516240547166,0.9465216172829578,0.9628866497640521
cip-affine,128,0.2,iid,hoeffding,50,0.1,0.34656349731962505,0.5534365026803749,1.0
cip-affine,128,0.2,iid,hoeffding,100,0.08,0.25881383394788676,0.6611861660521132,1.0
cip-affine,128,0.2,iid,hoeffding,200,0.09,0.19224473002972509,0.717755269970275,1.0
cip-affine,128,0.2,iid,hoeffding,500,0.094,0.12890227287922065,0.7770977271207793,1.0
cip-affine,128,0.2,iid,hoeffding,1000,0.093,0.09487383810763891,0.8121261618923611,1.0
cip-affine,128,0.2,iid,hoeffding,2000,0.095,0.06962108997220032,0.8353789100277997,0.9746210899722003
cip-affine,128,0.2,iid,hoeffding,5000,0.0944,0.046066219879014554,0.8595337801209855,0.9516662198790146
cip-affine,128,0.2,iid,hoeffding,10000,0.0986,0.03362087186595333,0.8677791281340467,0.9350208718659534
cip-affine,128,0.2,iid,betting,50,0.1,0.1540267944335937,0.6919464111328126,1.0
cip-affine,128,0.2,iid,betting,100,0.08,0.09916000366210936,0.8016799926757813,1.0
cip-affine,128,0.2,iid,betting,200,0.09,0.0688359451293945,0.834192123413086,0.971864013671875
cip-affine,128,0.2,iid,betting,500,0.094,0.042806945800781246,0.8578908691406251,0.9435047607421875
cip-affine,128,0.2,iid,betting,1000,0.093,0.031846790313720695,0.8710236434936524,0.9347172241210937
cip-affine,128,0.2,iid,betting,2000,0.095,0.024004707336425783,0.8788039398193359,0.9268133544921875
cip-affine,128,0.2,iid,betting,5000,0.0944,0.016227539062500004,0.88832705078125,0.92078212890625
cip-affine,128,0.2,iid,betting,10000,0.0986,0.011811157989501955,0.8890555404663086,0.9126778564453125
cip-affine,128,0.2,adaptive,hoeffding,50,0.15841277478262783,0.49509071045660724,0.34649651476076493,1.0
cip-affine,128,0.2,adaptive,hoeffding,100,0.14632087527774273,0.3697340484969811,0.48394507622527616,1.0
cip-affine,128,0.2,adaptive,hoeffding,200,0.14405508443247528,0.274635328613893,0.5813095869536318,1.0
cip-affine,128,0.2,adaptive,hoeffding,500,0.12652954231295735,0.18414610411317237,0.6893243535738702,1.0
cip-affine,128,0.2,adaptive,hoeffding,1000,0.10637407848471776,0.13553405443948416,0.7580918670757981,1.0
cip-affine,128,0.2,adaptive,hoeffding,2000,0.10193069288862171,0.09945869996028617,0.7986106071510921,0.9975280070716644
cip-affine,128,0.2,adaptive,hoeffding,5000,0.10490932680063415,0.06580888554144937,0.8292817876579165,0.9608995587408152
cip-affine,128,0.2,adaptive,hoeffding,10000,0.10184714217758738,0.04802981695136191,0.8501230408710507,0.9461826747737745
cip-affine,128,0.2,adaptive,betting,50,0.15841277478262783,0.21057136778957578,0.5788572644208485,1.0
cip-affine,128,0.2,adaptive,betting,100,0.14632087527774273,0.15242203025371007,0.677490980306827,0.9823350408142472
cip-affine,128,0.2,adaptive,betting,200,0.1440550844324753,0.09501989565225685,0.7505058336385773,0.9405456249430909
cip-affine,128,0.2,adaptive,betting,500,0.12652954231295732,0.053948986356779416,0.8128743310835219,0.9207723037970807
cip-affine,128,0.2,adaptive,betting,1000,0.10637407848471772,0.0348962838789361,0.8538809145012622,0.9236734822591344
cip-affine,128,0.2,adaptive,betting,2000,0.10193069288862165,0.02498596769660942,0.8702453982491344,0.9202173336423533
cip-affine,128,0.2,adaptive,betting,5000,0.10490932680063411,0.017273858574108472,0.8764483984200928,0.9109961155683097
cip-affine,128,0.2,adaptive,betting,10000,0.10184714217758739,0.01253426569475865,0.88488278076963,0.9099513121591473
cip-affine,128,0.5,iid,hoeffding,50,0.54,0.34656349731962505,0.11343650268037497,0.806563497319625
cip-affine,128,0.5,iid,hoeffding,100,0.53,0.25881383394788676,0.21118616605211327,0.7288138339478867
cip-affine,128,0.5,iid,hoeffding,200,0.48,0.19224473002972509,0.32775526997027493,0.7122447300297251
cip-affine,128,0.5,iid,hoeffding,500,0.524,0.12890227287922065,0.34709772712077935,0.6049022728792206
cip-affine,128,0.5,iid,hoeffding,1000,0.519,0.09487383810763891,0.38612616189236104,0.5758738381076389
cip-affine,128,0.5,iid,hoeffding,2000,0.5105,0.06962108997220032,0.41987891002779976,0.5591210899722003
cip-affine,128,0.5,iid,hoeffding,5000,0.5166,0.046066219879014554,0.43733378012098545,0.5294662198790145
cip-affine,128,0.5,iid,hoeffding,10000,0.5161,0.03362087186595333,0.4502791281340467,0.5175208718659533
cip-affine,128,0.5,iid,betting,50,0.54,0.22616088867187495,0.2567987060546877,0.7091204833984376
cip-affine,128,0.5,iid,betting,100,0.53,0.1509819793701172,0.329091796875,0.6310557556152344
cip-affine,128,0.5,iid,betting,200,0.48,0.10157531738281253,0.42575317382812494,0.62890380859375
cip-affine,128,0.5,iid,betting,500,0.524,0.0665968322753907,0.41220019531249985,0.5453938598632813
cip-affine,128,0.5,iid,betting,1000,0.519,0.051216567993164014,0.43013742065429694,0.5325705566406249
cip-affine,128,0.5,iid,betting,2000,0.5105,0.038399902343749986,0.45123540496826176,0.5280352096557617
cip-affine,128,0.5,iid,betting,5000,0.5166,0.025640348815917924,0.45774592895507826,0.5090266265869141
cip-affine,128,0.5,iid,betting,10000,0.5161,0.01920223770141599,0.4646949234008789,0.5030993988037109
cip-affine,128,0.5,adaptive,hoeffding,50,0.571229271060908,0.49509071045660724,-0.06631998151751528,0.9238614393956992
cip-affine,128,0.5,adaptive,hoeffding,100,0.5288378727415501,0.3697340484969811,0.10142807876146875,0.840896175755431
cip-affine,128,0.5,adaptive,hoeffding,200,0.49329522008053467,0.274635328613893,0.23206945130557233,0.7813401085333583
cip-affine,128,0.5,adaptive,hoeffding,500,0.4959217738627994,0.18414610411317237,0.3199321220240282,0.688224330250373
cip-affine,128,0.5,adaptive,hoeffding,1000,0.47989395983887106,0.13553405443948416,0.38457198572164475,0.6556400946006131
cip-affine,128,0.5,adaptive,hoeffding,2000,0.497803908599378,0.09945869996028617,0.4027373914403358,0.6016547913609082
cip-affine,128,0.5,adaptive,hoeffding,5000,0.5074585387012148,0.06580888554144937,0.4267325757573358,0.5583503468402345
cip-affine,128,0.5,adaptive,hoeffding,10000,0.5162768599038392,0.04802981695136191,0.4356933231447989,0.5317529570475227
cip-affine,128,0.5,adaptive,betting,50,0.5712292594805769,0.3495078096946962,0.06620301871227974,0.7652186381016721
cip-affine,128,0.5,adaptive,betting,100,0.5288378621830131,0.22847481999273667,0.22768107702751927,0.6846307170129926
cip-affine,128,0.5,adaptive,betting,200,0.4932952098625955,0.1593288350024688,0.3388899546912806,0.6575476246962182
cip-affine,128,0.5,adaptive,betting,500,0.49592176350862105,0.10965504835905737,0.38816589027042303,0.6074759869885378
cip-affine,128,0.5,adaptive,betting,1000,0.47989394999558965,0.0796020992725468,0.4366248638022182,0.5958290623473118
cip-affine,128,0.5,adaptive,betting,2000,0.4978038984665881,0.06008712530769755,0.4402594987687145,0.5604337493841096
cip-affine,128,0.5,adaptive,betting,5000,0.5074585283810965,0.039206659462613896,0.4525266945980009,0.5309400135232287
cip-affine,128,0.5,adaptive,betting,10000,0.5162768493044303,0.02833533842354749,0.4549633759036138,0.5116340527507088
cip-affine,64,0.1,iid,hoeffding,50,0.1,0.34656349731962505,0.5534365026803749,1.0
cip-affine,64,0.1,iid,hoeffding,100,0.08,0.25881383394788676,0.6611861660521132,1.0
cip-affine,64,0.1,iid,hoeffding,200,0.075,0.19224473002972509,0.7327552699702748,1.0
cip-affine,64,0.1,iid,hoeffding,500,0.084,0.12890227287922065,0.7870977271207793,1.0
cip-affine,64,0.1,iid,hoeffding,1000,0.087,0.09487383810763891,0.8181261618923611,1.0
cip-affine,64,0.1,iid,hoeffding,2000,0.078,0.06962108997220032,0.8523789100277996,0.9916210899722003
cip-affine,64,0.1,iid,hoeffding,5000,0.0698,0.046066219879014554,0.8841337801209854,0.9762662198790145
cip-affine,64,0.1,iid,hoeffding,10000,0.0708,0.03362087186595333,0.8955791281340466,0.9628208718659533
cip-affine,64,0.1,iid,betting,50,0.1,0.15100212097167967,0.6979957580566407,1.0
cip-affine,64,0.1,iid,betting,100,0.08,0.09444671630859376,0.8111065673828125,1.0
cip-affine,64,0.1,iid,betting,200,0.075,0.05991106033325196,0.8609701156616211,0.980792236328125
cip-affine,64,0.1,iid,betting,500,0.084,0.035443969726562496,0.8781501464843751,0.9490380859375
cip-affine,64,0.1,iid,betting,1000,0.087,0.026623100280761695,0.8843712310791016,0.9376174316406249
cip-affine,64,0.1,iid,betting,2000,0.078,0.018656349182128915,0.9019592742919922,0.93927197265625
cip-affine,64,0.1,iid,betting,5000,0.0698,0.010531417846679679,0.9191572814941407,0.9402201171875
cip-affine,64,0.1,iid,betting,10000,0.0708,0.008638929748535147,0.9203313690185547,0.937609228515625
cip-affine,64,0.1,adaptive,hoeffding,50,0.09026778340339661,0.49509071045660724,0.4146415061399962,1.0
cip-affine,64,0.1,adaptive,hoeffding,100,0.06344067811965942,0.3697340484969811,0.5668252733833594,1.0
cip-affine,64,0.1,adaptive,hoeffding,200,0.06962133646011352,0.274635328613893,0.6557433349259935,1.0
cip-affine,64,0.1,adaptive,hoeffding,500,0.05917329692840576,0.18414610411317237,0.7566805989584219,1.0
cip-affine,64,0.1,adaptive,hoeffding,1000,0.06436095517873765,0.13553405443948416,0.8001049903817782,1.0
cip-affine,64,0.1,adaptive,hoeffding,2000,0.06970901328325271,0.09945869996028617,0.8308322867564611,1.0
cip-affine,64,0.1,adaptive,hoeffding,5000,0.06723155570030212,0.06580888554144937,0.8669595587582485,0.9985773298411472
cip-affine,64,0.1,adaptive,hoeffding,10000,0.0678256881326437,0.04802981695136191,0.8841444949159944,0.9802041288187182
cip-affine,64,0.1,adaptive,betting,50,0.09026778340339661,0.17553150410130264,0.6489369917973947,1.0
cip-affine,64,0.1,adaptive,betting,100,0.06344067811965944,0.10624053040109566,0.7875189391978087,1.0
cip-affine,64,0.1,adaptive,betting,200,0.06962133646011354,0.0788321369852578,0.8352733077435525,0.9929375817140681
cip-affine,64,0.1,adaptive,betting,500,0.05917329692840575,0.04250620359384108,0.8913673925003199,0.9763797996880021
cip-affine,64,0.1,adaptive,betting,1000,0.06436095517873762,0.027578208251120218,0.9057886142358571,0.9609450307380976
cip-affine,64,0.1,adaptive,betting,2000,0.06970901328325269,0.019825234742873267,0.9087995790408715,0.9484500485266181
cip-affine,64,0.1,adaptive,betting,5000,0.06723155570030209,0.012568361685195789,0.9191625236342531,0.9442992470046447
cip-affine,64,0.1,adaptive,betting,10000,0.0678256881326437,0.009699686041738216,0.922031424077373,0.9414307961608495
cip-affine,64,0.2,iid,hoeffding,50,0.28,0.34656349731962505,0.373436502680375,1.0
cip-affine,64,0.2,iid,hoeffding,100,0.21,0.25881383394788676,0.5311861660521132,1.0
cip-affine,64,0.2,iid,hoeffding,200,0.175,0.19224473002972509,0.632755269970275,1.0
cip-affine,64,0.2,iid,hoeffding,500,0.168,0.12890227287922065,0.7030977271207793,0.9609022728792207
cip-affine,64,0.2,iid,hoeffding,1000,0.171,0.09487383810763891,0.7341261618923611,0.9238738381076389
cip-affine,64,0.2,iid,hoeffding,2000,0.1555,0.06962108997220032,0.7748789100277997,0.9141210899722003
cip-affine,64,0.2,iid,hoeffding,5000,0.1452,0.046066219879014554,0.8087337801209855,0.9008662198790145
cip-affine,64,0.2,iid,hoeffding,10000,0.1422,0.03362087186595333,0.8241791281340467,0.8914208718659533
cip-affine,64,0.2,iid,betting,50,0.28,0.23600585937500002,0.462645263671875,0.934656982421875
cip-affine,64,0.2,iid,betting,100,0.21,0.14088497161865235,0.6357694244384766,0.9175393676757813
cip-affine,64,0.2,iid,betting,200,0.175,0.07922277450561524,0.7465295791625977,0.9049751281738281
cip-affine,64,0.2,iid,betting,500,0.168,0.04680065917968753,0.78852490234375,0.882126220703125
cip-affine,64,0.2,iid,betting,1000,0.171,0.03579500579833987,0.7945553131103515,0.8661453247070312
cip-affine,64,0.2,iid,betting,2000,0.1555,0.025405212402343752,0.8191918029785157,0.8700022277832031
cip-affine,64,0.2,iid,betting,5000,0.1452,0.015352357482910167,0.8395068328857422,0.8702115478515625
cip-affine,64,0.2,iid,betting,10000,0.1422,0.011195761108398428,0.8466220031738281,0.869013525390625
cip-affine,64,0.2,adaptive,hoeffding,50,0.22487075448036195,0.49509071045660724,0.2800385350630308,1.0
cip-affine,64,0.2,adaptive,hoeffding,100,0.19776782095432283,0.3697340484969811,0.4324981305486961,1.0
cip-affine,64,0.2,adaptive,hoeffding,200,0.15799368649721146,0.274635328613893,0.5673709848888955,1.0
cip-affine,64,0.2,adaptive,hoeffding,500,0.1328107361495495,0.18414610411317237,0.6830431597372781,1.0
cip-affine,64,0.2,adaptive,hoeffding,1000,0.14114925979077816,0.13553405443948416,0.7233166857697377,0.994384794648706
cip-affine,64,0.2,adaptive,hoeffding,2000,0.14236456579715012,0.09945869996028617,0.7581767342425637,0.957094134163136
cip-affine,64,0.2,adaptive,hoeffding,5000,0.14547495180666448,0.06580888554144937,0.7887161626518862,0.9203339337347849
cip-affine,64,0.2,adaptive,hoeffding,10000,0.1430377143241465,0.04802981695136191,0.8089324687244916,0.9049921026272154
cip-affine,64,0.2,adaptive,betting,50,0.22487075448036195,0.26162604573495046,0.4767479085300991,1.0
cip-affine,64,0.2,adaptive,betting,100,0.19776782095432283,0.15652340928291028,0.6346625197902509,0.9477093383560714
cip-affine,64,0.2,adaptive,betting,200,0.1579936864972115,0.09421356167677655,0.7404159300727822,0.9288430534263352
cip-affine,64,0.2,adaptive,betting,500,0.13281073614954952,0.05098533231919908,0.8124610900738427,0.9144317547122409
cip-affine,64,0.2,adaptive,betting,1000,0.14114925979077816,0.037251450919527765,0.8197385341233716,0.8942414359624272
cip-affine,64,0.2,adaptive,betting,2000,0.14236456579715015,0.02799652260242297,0.8279707968572181,0.883963842062064
cip-affine,64,0.2,adaptive,betting,5000,0.14547495180666448,0.01907459949812053,0.8345158227408577,0.8726650217370987
cip-affine,64,0.2,adaptive,betting,10000,0.1430377143241467,0.014097907228159942,0.8422897512175866,0.8704855656739064
cip-affine,64,0.5,iid,hoeffding,50,0.6,0.34656349731962505,0.05343650268037492,0.7465634973196251
cip-affine,64,0.5,iid,hoeffding,100,0.54,0.25881383394788676,0.20118616605211326,0.7188138339478867
cip-affine,64,0.5,iid,hoeffding,200,0.5,0.19224473002972509,0.3077552699702749,0.6922447300297251
cip-affine,64,0.5,iid,hoeffding,500,0.522,0.12890227287922065,0.34909772712077936,0.6069022728792206
cip-affine,64,0.5,iid,hoeffding,1000,0.538,0.09487383810763891,0.367126161892361,0.5568738381076389
cip-affine,64,0.5,iid,hoeffding,2000,0.5435,0.06962108997220032,0.3868789100277997,0.5261210899722003
cip-affine,64,0.5,iid,hoeffding,5000,0.5382,0.046066219879014554,0.4157337801209854,0.5078662198790145
